,0.01,0.05,0.1
2003-07-02,-0.03032894147075388,-0.018773418864740887,-0.01631353662809329
2003-07-03,-0.032513669308996934,-0.017954951299635452,-0.015315336354027646
2003-07-07,-0.02973081762092379,-0.017377145152352377,-0.015463973152477224
2003-07-08,-0.03071356221599763,-0.017395488068816824,-0.015467717844407305
2003-07-09,-0.03288656552055186,-0.018913674853951623,-0.015987827706291893
2003-07-10,-0.0315247522820006,-0.017961314112173863,-0.015523579935490731
2003-07-11,-0.03224504339402246,-0.01776201278544135,-0.01540147894613944
2003-07-14,-0.03143182616562463,-0.01805960092028741,-0.015649068949958395
2003-07-15,-0.030298565030605035,-0.014924242547589991,-0.014039033517230126
2003-07-16,-0.029503878362258384,-0.017149027214491883,-0.015462617644610134
2003-07-17,-0.0322634617779026,-0.017383953841666,-0.015182973854595916
2003-07-18,-0.030724668474528063,-0.017163611160382848,-0.015304989915304884
2003-07-21,-0.0319820286890813,-0.017232467537075913,-0.015159892244402578
2003-07-22,-0.031794866227986565,-0.01700658294935887,-0.014988484670866383
2003-07-23,-0.02955731683072997,-0.01700950037683427,-0.015183607546566806
2003-07-24,-0.03141905914163725,-0.017444518304897745,-0.015162581449062086
2003-07-25,-0.02933952077749466,-0.016035432218327914,-0.014647164980577283
2003-07-28,-0.029936688089772505,-0.01702432289680813,-0.015147069219892994
2003-07-29,-0.030098272723643942,-0.017677209923583636,-0.015556378120505941
2003-07-30,-0.029530244606561062,-0.016699303900604465,-0.01518553805968378
2003-07-31,-0.0329006523979307,-0.017953036148461103,-0.015431977200760031
2003-08-01,-0.02776191576904692,-0.01902667510756192,-0.016979477193696746
2003-08-04,-0.03342875970744487,-0.01903906719213796,-0.01628174398605823
2003-08-05,-0.031470727975206676,-0.019753661661614852,-0.0170730566790682
2003-08-06,-0.032682746081067644,-0.018560436296094756,-0.016331954134883496
2003-08-07,-0.034878955925300104,-0.020633935449923358,-0.017352262414488853
2003-08-08,-0.03475204737802423,-0.019146042080146423,-0.016214864790060807
2003-08-11,-0.03505197289593356,-0.018263302068657453,-0.015582823611374152
2003-08-12,-0.03279923748402326,-0.01806035304568047,-0.015495122855308522
2003-08-13,-0.030837560851386368,-0.01754576959205217,-0.015264695330878842
2003-08-14,-0.030350639983566255,-0.016736268701664322,-0.014371786160244735
2003-08-15,-0.028420084803286748,-0.017083477400076638,-0.014951745653912833
2003-08-18,-0.030980065403870286,-0.016445524012046825,-0.0139114906000225
2003-08-19,-0.029523377570701764,-0.016039319660275005,-0.013908294258878231
2003-08-20,-0.028166304022207173,-0.01616394970776459,-0.014210541615211028
2003-08-21,-0.028999134059622227,-0.015747817292786216,-0.01376441719335385
2003-08-22,-0.026915337593580047,-0.015194236755781822,-0.013870342599571175
2003-08-25,-0.028177076292480514,-0.014779285916513368,-0.013537649861424854
2003-08-26,-0.02911633757977024,-0.016620115564601794,-0.01441365117061091
2003-08-27,-0.028343750777552676,-0.016194023994829557,-0.014413739054495736
2003-08-28,-0.03099036432405819,-0.016627133822866104,-0.013973279180768777
2003-08-29,-0.02899578275413832,-0.016573078444482938,-0.014404585829414637
2003-09-02,-0.02898170439669385,-0.016506226231369454,-0.0143729153724158
2003-09-03,-0.02835431188057389,-0.016854759203886183,-0.014904851294921015
2003-09-04,-0.029506214193399806,-0.016954982671525027,-0.014625534085938197
2003-09-05,-0.031471283440578146,-0.016966971181934326,-0.014259354283537735
2003-09-08,-0.030613207398509618,-0.016366373099719052,-0.013948349337603487
2003-09-09,-0.030432430371268866,-0.016795630522281443,-0.014076408753971634
2003-09-10,-0.029916942137826738,-0.015808703016416844,-0.013451946650215657
2003-09-11,-0.028956173508611273,-0.015795639860282533,-0.013833641940444525
2003-09-12,-0.026476151022788073,-0.015784451899005597,-0.013671435333595255
2003-09-15,-0.02634117024119959,-0.01633565620961976,-0.013997363427916095
2003-09-16,-0.027298150963630398,-0.016061721767085688,-0.01370297165209651
2003-09-17,-0.027767728672980923,-0.01570468530301832,-0.013261983328666809
2003-09-18,-0.027579175921359746,-0.015634860409516668,-0.013266637509367917
2003-09-19,-0.027472581205283043,-0.015273842738511312,-0.013021912420294029
2003-09-22,-0.026975427924573303,-0.015371996512085883,-0.013487791371640818
2003-09-23,-0.027788013368970535,-0.012429469989514944,-0.012272228833006833
2003-09-24,-0.026835829419534295,-0.0157974522792299,-0.013837105374514993
2003-09-25,-0.026812096196726067,-0.016208604639452465,-0.014107297549743361
2003-09-26,-0.02673551472821025,-0.016787297627807327,-0.014482454296546342
2003-09-29,-0.02725958106791002,-0.01657847834078447,-0.014467314954245648
2003-09-30,-0.028136114646333123,-0.017268269226368062,-0.014610518686798166
2003-10-01,-0.026460044474864546,-0.018740573407858094,-0.015659736293432196
2003-10-02,-0.02925749306545121,-0.01774193734433562,-0.015023920829918316
2003-10-03,-0.028937653751411038,-0.0180828819165751,-0.015177102714830573
2003-10-06,-0.028592484052167716,-0.01605724364985805,-0.014210304040556964
2003-10-07,-0.030192715708059262,-0.017583633584439103,-0.01486592129681511
2003-10-08,-0.028207848360425787,-0.016743251301866602,-0.014399084208182889
2003-10-09,-0.02882667469343022,-0.016168299878652634,-0.014069010221811538
2003-10-10,-0.027039341006946375,-0.01670514417590467,-0.014207243251267418
2003-10-13,-0.02847038595091389,-0.015814020803575204,-0.013663043114041373
2003-10-14,-0.02857903710363535,-0.015339883237875692,-0.013408463050726165
2003-10-15,-0.027846808826719322,-0.015703975036586777,-0.013578915352331508
2003-10-16,-0.02836860527271491,-0.015169321720091595,-0.01329620834604242
2003-10-17,-0.02700272968540599,-0.015028215106363029,-0.013234629219737346
2003-10-20,-0.026532400024374098,-0.015370385492991358,-0.01343258377116099
2003-10-21,-0.027220272656996277,-0.015094508639299491,-0.013286227862451894
2003-10-22,-0.02715979393921179,-0.015311976079970414,-0.013398547901676251
2003-10-23,-0.0283468272959895,-0.012719229289759396,-0.01208268463200494
2003-10-24,-0.027197877415650704,-0.015538788007593972,-0.013527073959065687
2003-10-27,-0.027267711806478575,-0.015670945164741747,-0.0135944279296436
2003-10-28,-0.02793074977779933,-0.01569136201147061,-0.013662795332142649
2003-10-29,-0.028040479795470304,-0.015263835217067003,-0.013404057740328332
2003-10-30,-0.02788950654057627,-0.01528931304202227,-0.01340144362133799
2003-10-31,-0.027589701850499908,-0.014719111399268077,-0.013044976514826896
2003-11-03,-0.027570925279778415,-0.014857986539463533,-0.013081028106234429
2003-11-04,-0.027038033636638825,-0.015352210165981386,-0.013320458025376576
2003-11-05,-0.027651337359439553,-0.014609862780418904,-0.012871954259033366
2003-11-06,-0.02731732708644473,-0.014280795043989245,-0.012724505843943633
2003-11-07,-0.026811335002057367,-0.015182168180473778,-0.013167598600006209
2003-11-10,-0.026714273570212634,-0.015364443435975086,-0.013279377512920316
2003-11-11,-0.02733700783645045,-0.015014453800866176,-0.013036126153035201
2003-11-12,-0.02733900755824038,-0.01512247951586011,-0.0130905766524123
2003-11-13,-0.027207417484746206,-0.014829517790031234,-0.01294102564496079
2003-11-14,-0.02690578689320429,-0.014656154204253004,-0.01285775813214889
2003-11-17,-0.026204175139165144,-0.015025347664006716,-0.013083237802457607
2003-11-18,-0.026703300092947503,-0.014540690921204186,-0.01239233198812386
2003-11-19,-0.026664534117912572,-0.015591231743778586,-0.012929541633685662
2003-11-20,-0.02766026177520312,-0.015382171562407645,-0.012857260325897065
2003-11-21,-0.027349918313969174,-0.015155399929825798,-0.012744998605846016
2003-11-24,-0.0270771022673831,-0.015103999659126167,-0.012739020560561127
2003-11-25,-0.026957166885697884,-0.014369891242849047,-0.012354013191074209
2003-11-26,-0.02705414546344032,-0.015363209801674422,-0.012816922264351466
2003-11-28,-0.026968217781030545,-0.015147230978633585,-0.012703962496810066
2003-12-01,-0.02729538321085642,-0.014739334575706024,-0.01249229689784566
2003-12-02,-0.026080010238439446,-0.013973195308447917,-0.012050919472393375
2003-12-03,-0.026329028967097472,-0.014562458590942535,-0.012330106085671587
2003-12-04,-0.025609319381115454,-0.015021393170376027,-0.01255168124420076
2003-12-05,-0.026297814883273884,-0.014813301114460112,-0.012464768674253028
2003-12-08,-0.026373886023222246,-0.014861030548073811,-0.012506606634427972
2003-12-09,-0.02687848382170761,-0.015046197666803459,-0.012538691982779142
2003-12-10,-0.02603416897431356,-0.01565391640051133,-0.01282186650070077
2003-12-11,-0.02685994560681885,-0.014891874564333283,-0.012462139171601303
2003-12-12,-0.026225814556859087,-0.015135052751899646,-0.012156033742246592
2003-12-15,-0.02633185527427859,-0.01474013025036535,-0.011989161501899036
2003-12-16,-0.025319098667723874,-0.01458740999608186,-0.011850078128920858
2003-12-17,-0.02600312581368898,-0.01488227894817567,-0.012019891036617924
2003-12-18,-0.026445867396373418,-0.015059848519697468,-0.012129774796447034
2003-12-19,-0.02641811359531433,-0.014938561645630148,-0.012050630642036602
2003-12-22,-0.025867499460576558,-0.015112001721635168,-0.01206656809927793
2003-12-23,-0.02624313963943973,-0.0147921013018891,-0.01193912411611025
2003-12-24,-0.026130517222858293,-0.014421067470398783,-0.01172597495410702
2003-12-26,-0.026219081489261407,-0.01415109976607748,-0.011582982953285064
2003-12-29,-0.02608006812533602,-0.014154321282500944,-0.011537445046822272
2003-12-30,-0.025262370094260394,-0.013573879749020357,-0.011177591614492891
2003-12-31,-0.02558763887843669,-0.01394089526701451,-0.011346874267524424
2004-01-02,-0.025354436247458947,-0.013958157205394664,-0.011341533842971003
2004-01-05,-0.02452278572606873,-0.01375705856931114,-0.011209173237579848
2004-01-06,-0.025112500136715465,-0.013726178077092383,-0.011277949386755337
2004-01-07,-0.025441097428773457,-0.01441219957154206,-0.011587635420813864
2004-01-08,-0.025133273188579042,-0.014580974740274364,-0.011642612547585305
2004-01-09,-0.025049517670478312,-0.014716335414840026,-0.011703053907540192
2004-01-14,-0.023912003076058563,-0.014346061313546047,-0.011464488647367104
2004-01-15,-0.025566812691824002,-0.014604635901194634,-0.011731492103173449
2004-01-16,-0.024557578088171703,-0.015294739753595545,-0.011956822721799713
2004-01-20,-0.0252709606252898,-0.014692152067081334,-0.01164396402784613
2004-01-21,-0.02562745855760068,-0.01504998704808961,-0.011818821956833795
2004-01-22,-0.02498891307029788,-0.014563393441667533,-0.011516874142236596
2004-01-23,-0.025105256000697677,-0.015015055925524778,-0.011738324154847117
2004-01-26,-0.024942680412725234,-0.014872123347161682,-0.011651889958838497
2004-01-27,-0.02531384889018641,-0.014888119901046222,-0.011702921104325597
