,0.01,0.05,0.1
2011-09-30,-0.039534119655639716,-0.027715704712033207,-0.021415351436987903
2011-10-03,-0.04275726961512445,-0.0300012707661691,-0.02320109498050109
2011-10-04,-0.047114334229309364,-0.033088941257460015,-0.025612056161985197
2011-10-05,-0.04716937225308446,-0.03312831971768414,-0.025643086566824992
2011-10-06,-0.04584208965404992,-0.032190012783727316,-0.02491214112060398
2011-10-07,-0.04475345514557463,-0.03141792834537746,-0.02430880835331552
2011-10-10,-0.04199545245083304,-0.029475773985108582,-0.022801579721290433
2011-10-11,-0.04790854896404012,-0.03365289599267324,-0.026053260143481048
2011-10-12,-0.04407690639082316,-0.03094002447157565,-0.02393680133050718
2011-10-13,-0.041332996562855634,-0.02900035809818167,-0.022425874166824004
2011-10-14,-0.0382344184561001,-0.0268068694528331,-0.020714885364271126
2011-10-17,-0.037799933388079326,-0.026494060313315127,-0.02046694121200354
2011-10-18,-0.03873929756987437,-0.027164102433455913,-0.02099340873764227
2011-10-19,-0.03918400680535492,-0.027472547249567433,-0.021229211496004048
2011-10-20,-0.037805969256434105,-0.02649717120810093,-0.020468492814202925
2011-10-21,-0.03495913390646286,-0.02448196483860638,-0.01889662477694416
2011-10-24,-0.03577938402604951,-0.02505322320087291,-0.019335146554721436
2011-10-25,-0.03468819500309061,-0.024286458173435416,-0.018741330758838232
2011-10-26,-0.03683248868481337,-0.02578675682306787,-0.01989831803982239
2011-10-27,-0.03508620500152014,-0.024553314002435784,-0.018938268785422475
2011-10-28,-0.04245999081819534,-0.029765165088653418,-0.02299760046658731
2011-10-31,-0.039305793237500525,-0.027535914529354125,-0.021261435741835165
2011-11-01,-0.04218569161644472,-0.029582953657460727,-0.022864480685128925
2011-11-02,-0.046417504736664214,-0.032581756337923116,-0.02520597006263514
2011-11-03,-0.04491278494501304,-0.03153151005949764,-0.024398001932433074
2011-11-04,-0.04422877955299492,-0.031044845188623625,-0.024016538563166687
2011-11-07,-0.041377164416129555,-0.02903131312466338,-0.02244978548423389
2011-11-08,-0.03853822420446108,-0.02701528266562418,-0.020872445169328548
2011-11-09,-0.036935918866936805,-0.025883036553999175,-0.01999078589168181
2011-11-10,-0.04703200984430331,-0.03304392928995912,-0.02558693530619007
2011-11-11,-0.0440701626948333,-0.030947838479111867,-0.02395237599592564
2011-11-14,-0.0438042041082484,-0.030755234910214303,-0.023798877715523414
2011-11-15,-0.04157953147445049,-0.029174303818002303,-0.02256112285710981
2011-11-16,-0.03871442639304212,-0.027145270662012718,-0.020977796550864514
2011-11-17,-0.03920926874037572,-0.027510072867238687,-0.021273274837517255
2011-11-18,-0.038928409476318086,-0.027311798993972406,-0.021119026930493147
2011-11-21,-0.03612162869998025,-0.025328204525050784,-0.01957427003603898
2011-11-22,-0.03744885142800129,-0.026253012278436984,-0.02028455185549362
2011-11-23,-0.035014623708043306,-0.024536518940895934,-0.018950680061404084
2011-11-25,-0.03777141197153441,-0.02650279030806531,-0.020495529796274656
2011-11-28,-0.035225277482091887,-0.024702443020125902,-0.019092758905838437
2011-11-29,-0.04048689280243299,-0.028404966932071493,-0.02196413695703613
2011-11-30,-0.03762218858537773,-0.026383235845200245,-0.020391791726633156
2011-12-01,-0.049469476212707426,-0.034748224154798085,-0.026900379155415016
2011-12-02,-0.045882439999684346,-0.03219901832445186,-0.024904436861815465
2011-12-05,-0.04256944753130513,-0.02985939172426678,-0.02308370800424281
2011-12-06,-0.04033948577843652,-0.028286041944343157,-0.021860395637450958
2011-12-07,-0.03748476477000784,-0.026269409151057802,-0.02029054457050122
2011-12-08,-0.03486892038414339,-0.024423839307809392,-0.018855605235693396
2011-12-09,-0.037302295469372415,-0.026144739621158895,-0.020196687884506872
2011-12-12,-0.037015016383476394,-0.0259392693227063,-0.020034829547925317
2011-12-13,-0.0366280010936824,-0.025654480092354468,-0.019804536651597517
2011-12-14,-0.03519795955667627,-0.024651003293420525,-0.019028459936122805
2011-12-15,-0.034246791946004745,-0.02398899497247718,-0.018520601362564518
2011-12-16,-0.03195703819401116,-0.02237329369720768,-0.017264234968456752
2011-12-19,-0.029834398451436622,-0.020873836444016504,-0.016096993994408948
2011-12-20,-0.029820275871335216,-0.02087136368151678,-0.016100731706565147
2011-12-21,-0.0364908955266973,-0.025577793000441263,-0.019760058425180135
2011-12-22,-0.033998105061373476,-0.023813692917708656,-0.018384420489051735
2011-12-23,-0.032388882893076454,-0.02267356231830261,-0.017494360869253423
2011-12-27,-0.030912101415322524,-0.02162051202756603,-0.016667200106393665
2011-12-28,-0.028891011867510034,-0.02020098671321429,-0.015568366458946452
2011-12-29,-0.029162815426218704,-0.02039866131417385,-0.01572652318682752
2011-12-30,-0.02833342573840252,-0.019808485804711038,-0.015263871870686532
2012-01-03,-0.02678631339012125,-0.018716505188226755,-0.014414520296310419
2012-01-04,-0.02761446978550436,-0.0192969102633654,-0.014862850059374889
2012-01-05,-0.025842121137156383,-0.018042231687605936,-0.013884139483790473
2012-01-06,-0.024248006176078835,-0.016909213332957626,-0.012996930023845105
2012-01-09,-0.022901072491762365,-0.015959259840611757,-0.01225860520290268
2012-01-10,-0.021486423616817484,-0.0149564595167354,-0.01147535981764785
2012-01-11,-0.02121742704384676,-0.014757869578501559,-0.011314303395868298
2012-01-12,-0.019971261401199352,-0.01387892293853007,-0.01063111984741186
2012-01-13,-0.01882558376003403,-0.013063421179465198,-0.009991633629353009
2012-01-17,-0.018466881898422383,-0.012809847546803216,-0.009794103466540683
2012-01-18,-0.017550874019764483,-0.012152184593729189,-0.009274163237348018
2012-01-19,-0.018539567359790284,-0.01284411504716649,-0.009807890494049426
2012-01-20,-0.017831546118528267,-0.012336862995300187,-0.009407667754148665
2012-01-23,-0.01684957629844436,-0.011641009428141743,-0.008864341702715823
2012-01-24,-0.015980971582337418,-0.01102224409024832,-0.0083787648128735
2012-01-25,-0.01528549069532433,-0.010528553024902106,-0.007992647154779958
2012-01-26,-0.01593097126931506,-0.010981413262815083,-0.0083428222042782
2012-01-27,-0.016133173994105413,-0.011132721233241947,-0.008466998369478498
2012-01-30,-0.015434040666624016,-0.010638326153194627,-0.008081748491550363
2012-01-31,-0.015091479290750182,-0.010369273719698053,-0.007851883403231768
2012-02-01,-0.01443906048266732,-0.009912568870985818,-0.007499512942064445
2012-02-02,-0.015190734303094023,-0.010425440151173554,-0.00788507947168598
2012-02-03,-0.014551648848912184,-0.009980098051044845,-0.007543021236699207
2012-02-06,-0.017530835979672598,-0.01207240439359323,-0.009162534712755013
2012-02-07,-0.016700834097252995,-0.011491179772612003,-0.008713932329302178
2012-02-08,-0.01589418504851318,-0.010918900631912188,-0.008266594919345258
2012-02-09,-0.015264003642962706,-0.010484759504055478,-0.007936962138124056
2012-02-10,-0.01458664594304358,-0.010007894314455552,-0.0075669787638977725
2012-02-13,-0.015495054089124582,-0.010664959752008983,-0.008090054333572419
2012-02-14,-0.015497691746568776,-0.010662261543200238,-0.00808451159420841
2012-02-15,-0.014869694196805418,-0.010218273305948138,-0.007738618040570906
2012-02-16,-0.015041696212617221,-0.010325701923457683,-0.007811622818384885
2012-02-17,-0.016403812650684316,-0.011286750300123188,-0.008558863295579526
2012-02-21,-0.015644578442414972,-0.01074733326386732,-0.008136629980339942
2012-02-22,-0.01493683847905599,-0.010250051240375133,-0.007751542305838385
2012-02-23,-0.014779936755181888,-0.010151750024444326,-0.007684480803854126
2012-02-24,-0.014380900108501717,-0.00987032545101917,-0.007465754791484142
2012-02-27,-0.013790131050767295,-0.009453927391990077,-0.007142313266644126
2012-02-28,-0.013250590357318497,-0.009076508617978393,-0.0068513210879885995
2012-02-29,-0.012872880280644998,-0.008818828092867631,-0.006657627872673526
2012-03-01,-0.01326142645434587,-0.00910067948229415,-0.006882600667403483
2012-03-02,-0.013382140427294886,-0.00918275617051601,-0.006944079962105893
2012-03-05,-0.013368174947326469,-0.00918287787189628,-0.0069517114877366976
2012-03-06,-0.013475361238906301,-0.00926883667962105,-0.0070263540023658725
2012-03-07,-0.018881274369163238,-0.013103222744131216,-0.010022964803209541
2012-03-08,-0.01855763886842783,-0.012871889598201739,-0.009840837701082962
2012-03-09,-0.01904986552493409,-0.013220273785893912,-0.010112540000907111
2012-03-12,-0.018166669687858326,-0.012598651348812879,-0.009630361375469623
2012-03-13,-0.017227649714438083,-0.011934331294884174,-0.009112482832156476
2012-03-14,-0.0215733567645895,-0.014987361145503834,-0.011476391250967532
2012-03-15,-0.020369151095009638,-0.014140307648329187,-0.010819734255340671
2012-03-16,-0.019648526920066165,-0.01363186900072473,-0.010424410927215737
2012-03-19,-0.018541032168750495,-0.012843003529079675,-0.009805405545546963
2012-03-20,-0.017698128457809544,-0.012242831677282321,-0.009334633149684309
2012-03-21,-0.017100454773899217,-0.011822833040505605,-0.009009352423087898
2012-03-22,-0.01642064026588438,-0.011346615584625403,-0.008641671802335485
2012-03-23,-0.016970776429347453,-0.011742673332131578,-0.008955590916427628
2012-03-26,-0.016242840583047764,-0.01122475839047317,-0.008549637341898278
2012-03-27,-0.018451583880265552,-0.012776587868950195,-0.009751268494366715
2012-03-28,-0.017755930843573586,-0.012289152945425534,-0.00937483387650716
2012-03-29,-0.017531837467552394,-0.012134640831705972,-0.009257415276250753
2012-03-30,-0.01677686344190437,-0.011600127964222093,-0.008840429436417158
2012-04-02,-0.016119249424522763,-0.01113302042936878,-0.008474880202473205
2012-04-03,-0.016170892405556924,-0.011164119928709772,-0.008495028047740112
2012-04-04,-0.01591816819362231,-0.010988903937145739,-0.008361131401653865
2012-04-05,-0.017340653730231716,-0.012003710234953995,-0.009158605405782729
2012-04-09,-0.016573522003907805,-0.011465226339460987,-0.00874201282284571
2012-04-10,-0.018333753496690766,-0.012717432203449399,-0.00972339210395854
2012-04-11,-0.02228053299390316,-0.015510592932066051,-0.011901562935744073
2012-04-12,-0.02160564014622728,-0.015031182442123913,-0.011526363367371211
2012-04-13,-0.022518625392694475,-0.015669336689742554,-0.012018006226454105
2012-04-16,-0.023507861378956555,-0.01637369382527471,-0.012570495500792367
2012-04-17,-0.022166561858977352,-0.015426820435004566,-0.011833889220784776
2012-04-18,-0.023525474658599638,-0.016379038916949595,-0.012569300466857085
2012-04-19,-0.022470401982353165,-0.01563431719311551,-0.011990025687370018
2012-04-20,-0.021899152399508907,-0.015231261289596868,-0.011676633211936904
2012-04-23,-0.020729434571434665,-0.01440522416205145,-0.011033810994130127
2012-04-24,-0.020831560468167927,-0.01448353624198134,-0.01109942801643982
2012-04-25,-0.019889771515234925,-0.013815285518025801,-0.010576999510185361
2012-04-26,-0.02107998227222237,-0.014648563650181558,-0.011219998180792393
2012-04-27,-0.020443148767281368,-0.014192955564311202,-0.010861000695244618
2012-04-30,-0.019437885638847102,-0.013479922034704474,-0.010303753683442825
2012-05-01,-0.01888775322226922,-0.01309013721472962,-0.009999449573886758
2012-05-02,-0.018334527389842606,-0.01269437492666439,-0.00968763051866209
2012-05-03,-0.017765982412766296,-0.012302684765884463,-0.009390221006038217
2012-05-04,-0.018108473321594935,-0.012550331500470007,-0.009587306662284344
2012-05-07,-0.021482518008835504,-0.014947570807570039,-0.011463814635680478
2012-05-08,-0.020370912769312393,-0.014161486541184778,-0.01085126439555772
2012-05-09,-0.01975099228949407,-0.013725247871064297,-0.010512945818513857
2012-05-10,-0.019622826444211403,-0.013638749294244797,-0.0104486599083317
2012-05-11,-0.018706520148542453,-0.01299001212895808,-0.009942562856372253
2012-05-14,-0.018035939454130515,-0.01251833074440741,-0.00957691395792638
2012-05-15,-0.01947014296535957,-0.013531682181520703,-0.010365910711597183
2012-05-16,-0.019153678688682115,-0.013315114082457996,-0.010202596895177518
2012-05-17,-0.018631771634917204,-0.012949544248660249,-0.00992036985485348
2012-05-18,-0.02119449621564375,-0.014765960131924369,-0.011338931333048172
2012-05-21,-0.021136701338669482,-0.01472982678900532,-0.01131434567378032
2012-05-22,-0.023147120899630426,-0.016143899567151943,-0.012410508188656015
2012-05-23,-0.021865240266770246,-0.015237201128436998,-0.011703817989362411
2012-05-24,-0.02071479210509181,-0.01442260162901258,-0.011068258169053036
2012-05-25,-0.019702643574856304,-0.013713152410211824,-0.010520176833107298
2012-05-29,-0.018889471376592828,-0.013140186908634178,-0.01007526463270191
2012-05-30,-0.019628469181067445,-0.013645246700995496,-0.010455612936440728
2012-05-31,-0.02190754660601281,-0.015262171641681234,-0.011719546837914277
2012-06-01,-0.020867092639565935,-0.014531304672472397,-0.011153719551375854
2012-06-04,-0.02798595773193744,-0.019569920289367423,-0.015083361870390546
2012-06-05,-0.0264187688723608,-0.018470073805573074,-0.014232653877830194
2012-06-06,-0.025170930542332402,-0.017588565659448028,-0.013546434997221418
2012-06-07,-0.029112556500243084,-0.020362889754944186,-0.015698474789202877
2012-06-08,-0.027445703217291742,-0.019192402656440212,-0.014792598666936161
2012-06-11,-0.026330959278704855,-0.018400910224749604,-0.014173430417452329
2012-06-12,-0.026773158878381068,-0.018717542849617488,-0.014423123752682294
2012-06-13,-0.026494048590307802,-0.01851561009238571,-0.014262334051563985
2012-06-14,-0.025637785359437688,-0.01791130671661311,-0.013792349542222993
2012-06-15,-0.025265882977311922,-0.017642139084094958,-0.01357794942457378
2012-06-18,-0.02487437265991804,-0.017360043769973136,-0.013354182843830642
2012-06-19,-0.023444533050746643,-0.016345927093541893,-0.012561686524553785
2012-06-20,-0.023106063804694738,-0.01610155428181474,-0.012367476173782425
2012-06-21,-0.021847950739824328,-0.015210616829120147,-0.01167227868128784
2012-06-22,-0.027319947615472087,-0.01908507251870934,-0.01469509107593173
2012-06-25,-0.026177339022491197,-0.01827346467130886,-0.014059938501206213
2012-06-26,-0.027950299153152714,-0.019533356863308534,-0.015046316073597986
2012-06-27,-0.026445090482301863,-0.01846825994505679,-0.014215841102122088
2012-06-28,-0.025608991641928546,-0.017875757163815405,-0.01375319847863141
2012-06-29,-0.02434283183984862,-0.016993333531733816,-0.01307534317884638
2012-07-02,-0.029411680594648243,-0.020568070929461297,-0.01585357534074236
2012-07-03,-0.027607176148057865,-0.019291522931747095,-0.01485847897233973
2012-07-05,-0.0262855772603737,-0.01835343718244533,-0.014124842658005354
2012-07-06,-0.0250800342431067,-0.017505654043225058,-0.013467779985961674
2012-07-09,-0.024900104990985696,-0.01738070146075568,-0.013372135262654756
2012-07-10,-0.02347188610062988,-0.016370358567534587,-0.012584560517249864
2012-07-11,-0.0232535174177329,-0.016206863459426818,-0.012450318308814884
