,0.01,0.05,0.1
2010-07-15,-0.031375239420353356,-0.01849724019428904,-0.013202297584448196
2010-07-16,-0.029030490123305025,-0.017107404257180235,-0.01218767883413054
2010-07-19,-0.03943670394518683,-0.02333009714583109,-0.016758555448121323
2010-07-20,-0.03669061708990466,-0.021755765298895134,-0.015626661610967565
2010-07-21,-0.03506362645511966,-0.02088900860041437,-0.0150174077569581
2010-07-22,-0.03537402097310388,-0.021218648602039362,-0.015314813429079968
2010-07-23,-0.03787792451870933,-0.022991927793946335,-0.016687248414946485
2010-07-26,-0.035589878728469915,-0.021600565336299355,-0.015661891743651398
2010-07-27,-0.0341182840447035,-0.020680698474520594,-0.014970646722335588
2010-07-28,-0.03186447033811626,-0.01917407725049335,-0.013818467746454413
2010-07-29,-0.030778301023555887,-0.018495089816160836,-0.013323278099291168
2010-07-30,-0.02904341616157883,-0.017482330825519882,-0.01259226281503549
2010-08-02,-0.02736721734088216,-0.016304309501010843,-0.011687754025819624
2010-08-03,-0.031313708251203845,-0.018885381615629852,-0.013633780455830174
2010-08-04,-0.029725309908557762,-0.01791400464517307,-0.012916657825555957
2010-08-05,-0.028086703636837622,-0.01680685219045403,-0.012062213219051331
2010-08-06,-0.02662306564955323,-0.01579568975506795,-0.011289984301012551
2010-08-09,-0.02528222175996898,-0.01500174577844843,-0.010711858683407112
2010-08-10,-0.024172779134527724,-0.014101657023162873,-0.009973900630771762
2010-08-11,-0.023707372827261475,-0.013854626629588356,-0.009813123086698926
2010-08-12,-0.03537623074658091,-0.020777760226216285,-0.014877135711812744
2010-08-13,-0.03374927787952859,-0.01971246137632538,-0.014070377998797252
2010-08-16,-0.03217013933482645,-0.01867479066690426,-0.013271425351232116
2010-08-17,-0.03034385501589799,-0.017486183057140312,-0.01238433257348364
2010-08-18,-0.029955937040026543,-0.017338337812119187,-0.012298468783439133
2010-08-19,-0.028379161130022243,-0.016274434410142414,-0.01149422439997129
2010-08-20,-0.03231487166391937,-0.018480400120660153,-0.013089315250499639
2010-08-23,-0.0303389409336571,-0.017457394974082212,-0.012384735280725588
2010-08-24,-0.028659032499111076,-0.016623699729417962,-0.011826122972335195
2010-08-25,-0.030091966759275064,-0.017780352391842127,-0.012761008898011975
2010-08-26,-0.02821787418462821,-0.01670065471670192,-0.011983461369256413
2010-08-27,-0.027408037681006775,-0.016341598881476127,-0.011759921601099005
2010-08-30,-0.02892799376894441,-0.017242569004532558,-0.012401189249675638
2010-08-31,-0.030719437109691168,-0.01853124224438981,-0.013393669051432851
2010-09-01,-0.028876156931554285,-0.01731961141647805,-0.012475689480177417
2010-09-02,-0.03770592117729717,-0.02263614355262945,-0.016369596625448367
2010-09-03,-0.036054417125100914,-0.021490054513698835,-0.015490877175067518
2010-09-07,-0.035377825504092505,-0.021094830118686004,-0.015207044036192842
2010-09-08,-0.03505012272605616,-0.021010819321277765,-0.015189389258187537
2010-09-09,-0.03331524519431987,-0.019825895995708716,-0.014286564480339317
2010-09-10,-0.031261440708812205,-0.01857179944320981,-0.013357161274354821
2010-09-13,-0.029504508183750316,-0.01748533862289039,-0.012553692706160188
2010-09-14,-0.028850268008458836,-0.017190601954993723,-0.012360918280142788
2010-09-15,-0.02756060981603432,-0.016242979346148892,-0.011628306419356613
2010-09-16,-0.025917112944855793,-0.015212209160381757,-0.010852620935073592
2010-09-17,-0.02431467596355424,-0.014256183704817392,-0.010152134460610359
2010-09-20,-0.022783823289053765,-0.013281545504335534,-0.009417007992467759
2010-09-21,-0.024754754210725483,-0.01458391372419238,-0.010400199772598373
2010-09-22,-0.023658396201246212,-0.013789324300493205,-0.00977522626356272
2010-09-23,-0.02314785590670892,-0.01341532286591428,-0.009481838961592385
2010-09-24,-0.02346684094005777,-0.013720340810263347,-0.009742313534041227
2010-09-27,-0.028285298804014758,-0.016517643782922215,-0.011765083735496196
2010-09-28,-0.027029084936158895,-0.015865656897014954,-0.011317005203183114
2010-09-29,-0.025511406622670624,-0.014913801924309755,-0.010601572554964555
2010-09-30,-0.024307589422405875,-0.014196854374305212,-0.010066016987016861
2010-10-01,-0.023248497328190298,-0.013527834480367483,-0.009567043558534528
2010-10-04,-0.02236181442245163,-0.012855864135014843,-0.009039176958039028
2010-10-05,-0.02309022327351338,-0.013308747863956454,-0.009392336559343137
2010-10-06,-0.02767900463949625,-0.016162057874662534,-0.011503491465887934
2010-10-07,-0.02612245116672424,-0.015201549877759164,-0.010798518500622734
